t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,tx,ty,tz,nx,ny,nz,bx,by,bz,kappa,ftx,fty,ftz,fnx,fny,fnz,fx,fy,fz
1.760653764006723521e-01,7.580615111068486622e-02,3.048441542350867617e-01,0.000000000000000000e+00,2.621034690333075456e+00,3.266813953456594088e+00,0.000000000000000000e+00,7.283017482192157388e+01,-3.058939642745453824e+01,9.810000000000000497e+00,7.148768342044058954e+02,-2.643664700221263047e+03,-3.637978807091712952e-12,6.257984742018611879e-01,7.799847881123209703e-01,0.000000000000000000e+00,7.799847881123209703e-01,-6.257984742018611879e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,4.329590426607661691e+00,1.359093380459908573e+01,1.693951337505077959e+01,0.000000000000000000e+00,5.923924101732249170e+01,-4.752890980250531783e+01,0.000000000000000000e+00,7.283017482192157388e+01,-3.058939642745453824e+01,9.810000000000000497e+00
1.763471785172871509e-01,7.654766542984087208e-02,3.057635279991769983e-01,0.000000000000000000e+00,2.641586444960845714e+00,3.258088604530658738e+00,0.000000000000000000e+00,7.302687867902173480e+01,-3.133572946615817401e+01,9.810000000000000497e+00,6.807573589894454926e+02,-2.652743240302464983e+03,0.000000000000000000e+00,6.297865641712493412e-01,7.767682302909748593e-01,0.000000000000000000e+00,7.767682302909748593e-01,-6.297865641712493412e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.346004540557214746e+00,1.363535012733797913e+01,1.681761312540502828e+01,0.000000000000000000e+00,5.939152855168376277e+01,-4.815334259156320229e+01,0.000000000000000000e+00,7.302687867902173480e+01,-3.133572946615817401e+01,9.810000000000000497e+00
1.766279198545753770e-01,7.729215025159619223e-02,3.066769607580689394e-01,0.000000000000000000e+00,2.662114495318285368e+00,3.249186708108268373e+00,0.000000000000000000e+00,7.321316697527444717e+01,-3.208167063754338244e+01,9.810000000000000497e+00,6.459622205037012463e+02,-2.660898447857172869e+03,-3.637978807091712952e-12,6.337637146640372476e-01,7.735266989414399941e-01,0.000000000000000000e+00,7.735266989414399941e-01,-6.337637146640372476e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000444e+00,4.362063146558663007e+00,1.367904186365069563e+01,1.669566094215508301e+01,0.000000000000000000e+00,5.953412511162374443e+01,-4.877733157969846189e+01,0.000000000000000000e+00,7.321316697527444717e+01,-3.208167063754338244e+01,9.810000000000000497e+00
1.769076134516456011e-01,7.803959594709303227e-02,3.075844717694776187e-01,0.000000000000000000e+00,2.682616599109013400e+00,3.240109456683816891e+00,0.000000000000000000e+00,7.338893527748911083e+01,-3.282698184445666811e+01,9.810000000000000497e+00,6.105112965419830289e+02,-2.668126289350599109e+03,-3.637978807091712952e-12,6.377294913386591935e-01,7.702604078342174532e-01,0.000000000000000000e+00,7.702604078342174532e-01,-6.377294913386591935e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.377759763398729298e+00,1.372200246919599387e+01,1.657366542048816882e+01,0.000000000000000000e+00,5.966693280829311874e+01,-4.940064726494483693e+01,0.000000000000000000e+00,7.338893527748911083e+01,-3.282698184445666811e+01,9.810000000000000497e+00
1.771862745080097779e-01,7.878999288747376428e-02,3.084860802911185140e-01,0.000000000000000000e+00,2.703090547556865175e+00,3.230858117214213010e+00,0.000000000000000000e+00,7.355408573730488797e+01,-3.357142439071662210e+01,9.810000000000000497e+00,5.744220858392072842e+02,-2.674394059184713115e+03,0.000000000000000000e+00,6.416834613563668910e-01,7.669695792022730441e-01,0.000000000000000000e+00,7.669695792022730441e-01,-6.416834613563668910e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,4.393088034842166145e+00,1.376422516816766262e+01,1.645163483403551652e+01,0.000000000000000000e+00,5.978986056913722535e+01,-5.002305922475213862e+01,0.000000000000000000e+00,7.355408573730488797e+01,-3.357142439071662210e+01,9.810000000000000497e+00
1.774639200233661673e-01,7.954333144388063548e-02,3.093818055807073253e-01,0.000000000000000000e+00,2.723534161936940645e+00,3.221434023838754879e+00,0.000000000000000000e+00,7.370852702815008684e+01,-3.431475896420187865e+01,9.810000000000000497e+00,5.377147318680072203e+02,-2.679697994707312318e+03,0.000000000000000000e+00,6.456251936058732266e-01,7.636544436990979623e-01,0.000000000000000000e+00,7.636544436990979623e-01,-6.456251936058732266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.408041735467746136e+00,1.380570299811273038e+01,1.632957720255053857e+01,0.000000000000000000e+00,5.990282403003735823e+01,-5.064433616675241723e+01,0.000000000000000000e+00,7.370852702815008684e+01,-3.431475896420187865e+01,9.810000000000000497e+00
1.777405612323700590e-01,8.029960198745600408e-02,3.102716668959587532e-01,0.000000000000000000e+00,2.743945190231126929e+00,3.211838454058190351e+00,0.000000000000000000e+00,7.385217104453823822e+01,-3.505674056491697854e+01,9.810000000000000497e+00,5.004101229294610675e+02,-2.684012159660378529e+03,0.000000000000000000e+00,6.495542589272111922e-01,7.603152403506858725e-01,0.000000000000000000e+00,7.603152403506858725e-01,-6.495542589272111922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,4.422614776376804890e+00,1.384642998653789370e+01,1.620750168061514884e+01,0.000000000000000000e+00,6.000574105800034630e+01,-5.126424224553213094e+01,0.000000000000000000e+00,7.385217104453823822e+01,-3.505674056491697854e+01,9.810000000000000497e+00
1.780162175170585948e-01,8.105879488934215893e-02,3.111556834945889971e-01,0.000000000000000000e+00,2.764321500203135162e+00,3.202072855897003745e+00,0.000000000000000000e+00,7.398493931677595015e+01,-3.579712840879967928e+01,9.810000000000000497e+00,4.625287211272807326e+02,-2.687327167312934762e+03,0.000000000000000000e+00,6.534702303364192666e-01,7.569522164998706559e-01,0.000000000000000000e+00,7.569522164998706559e-01,-6.534702303364192666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999998890e-01,4.436801211375229315e+00,1.388639899446898163e+01,1.608541599921610299e+01,0.000000000000000000e+00,6.009854032230696674e+01,-5.188254440801578227e+01,0.000000000000000000e+00,7.398493931677595015e+01,-3.579712840879967928e+01,9.810000000000000497e+00
1.782908982496937134e-01,8.182090052068138886e-02,3.120338746343129799e-01,0.000000000000000000e+00,2.784660829225765966e+00,3.192138552905352089e+00,0.000000000000000000e+00,7.410675495179526706e+01,-3.653567342169815646e+01,9.810000000000000497e+00,4.240939871688315179e+02,-2.689625970382010564e+03,-3.637978807091712952e-12,6.573726832499162676e-01,7.535656277437322581e-01,0.000000000000000000e+00,7.535656277437322581e-01,-6.573726832499162676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.450595242078683178e+00,1.392560455870824399e+01,1.596332979507829997e+01,0.000000000000000000e+00,6.018115039308702308e+01,-5.249900321677645820e+01,0.000000000000000000e+00,7.410675495179526706e+01,-3.653567342169815646e+01,9.810000000000000497e+00
1.785646231539335660e-01,8.258590925261601046e-02,3.129062595728460128e-01,0.000000000000000000e+00,2.804961067696065236e+00,3.182037072610085282e+00,0.000000000000000000e+00,7.421755184638215042e+01,-3.727213276089999283e+01,9.810000000000000497e+00,3.851276033430767711e+02,-2.690893781107282848e+03,-3.637978807091712952e-12,6.612611957074735480e-01,7.501557378648265884e-01,0.000000000000000000e+00,7.501557378648265884e-01,-6.612611957074735480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.463991223685025211e+00,1.396403968987543998e+01,1.584125087806637211e+01,0.000000000000000000e+00,6.025351215650670866e+01,-5.311338363896636139e+01,0.000000000000000000e+00,7.421755184638215042e+01,-3.727213276089999283e+01,9.810000000000000497e+00
1.788374017280050521e-01,8.335381145628829869e-02,3.137728575679039622e-01,0.000000000000000000e+00,2.825219973971395238e+00,3.171769816502281625e+00,0.000000000000000000e+00,7.431726564746972485e+01,-3.800625550598228841e+01,9.810000000000000497e+00,3.456545023641083390e+02,-2.691122424803877948e+03,3.637978807091712952e-12,6.651353485957902656e-01,7.467228187542930273e-01,0.000000000000000000e+00,7.467228187542930273e-01,-6.651353485957902656e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000222e+00,4.476983670521709868e+00,1.400169914072249355e+01,1.571918899180881191e+01,0.000000000000000000e+00,6.031556650674723130e+01,-5.372544449779110209e+01,0.000000000000000000e+00,7.431726564746972485e+01,-3.800625550598228841e+01,9.810000000000000497e+00
1.791092521086155853e-01,8.412459750284059790e-02,3.146336878772016399e-01,0.000000000000000000e+00,2.845435438317567733e+00,3.161338360229102307e+00,0.000000000000000000e+00,7.440584216482675117e+01,-3.873779624079479333e+01,9.810000000000000497e+00,3.056984908201266080e+02,-2.690292049027353642e+03,-7.275957614183425903e-12,6.689947258699182608e-01,7.432671503290272375e-01,0.000000000000000000e+00,7.432671503290272375e-01,-6.689947258699182608e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,4.489567260816377470e+00,1.403857639538300006e+01,1.559715236694044549e+01,0.000000000000000000e+00,6.036726576944374756e+01,-5.433494860773524238e+01,0.000000000000000000e+00,7.440584216482675117e+01,-3.873779624079479333e+01,9.810000000000000497e+00
1.793801857977908865e-01,8.489825776341521080e-02,3.154887697584548012e-01,0.000000000000000000e+00,2.865605270592830767e+00,3.150744211662562133e+00,0.000000000000000000e+00,7.448323076166602164e+01,-3.946650441085595418e+01,9.810000000000000497e+00,2.652848313661816064e+02,-2.688403186695097247e+03,0.000000000000000000e+00,6.728389147737006137e-01,7.397890204417398863e-01,0.000000000000000000e+00,7.397890204417398863e-01,-6.728389147737006137e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000222e+00,4.501736842287141549e+00,1.407466613052620374e+01,1.547515050203142728e+01,0.000000000000000000e+00,6.040856463113981079e+01,-5.494165491288737968e+01,0.000000000000000000e+00,7.448323076166602164e+01,-3.946650441085595418e+01,9.810000000000000497e+00
1.796502175253380518e-01,8.567478260915442623e-02,3.163381224693788685e-01,0.000000000000000000e+00,2.885727339256405344e+00,3.139988966026493244e+00,0.000000000000000000e+00,7.454938873622180040e+01,-4.019213157907037726e+01,9.810000000000000497e+00,2.244403736344829667e+02,-2.685431390217388980e+03,0.000000000000000000e+00,6.766675060592061142e-01,7.362887247837048843e-01,0.000000000000000000e+00,7.362887247837048843e-01,-6.766675060592061142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.513487436855739610e+00,1.410996262472718854e+01,1.535319236505072560e+01,0.000000000000000000e+00,6.043942611149460475e+01,-5.554532394412110108e+01,0.000000000000000000e+00,7.454938873622180040e+01,-4.019213157907037726e+01,9.810000000000000497e+00
1.799193625678887631e-01,8.645416241120053302e-02,3.171817652676889310e-01,0.000000000000000000e+00,2.905799535068504191e+00,3.129074262723972044e+00,0.000000000000000000e+00,7.460428019868581373e+01,-4.091442975169955787e+01,9.810000000000000497e+00,1.831895338323374745e+02,-2.681385579228721326e+03,0.000000000000000000e+00,6.804800942033916167e-01,7.327665667816342099e-01,0.000000000000000000e+00,7.327665667816342099e-01,-6.804800942033916167e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.524814245310671446e+00,1.414446018846796171e+01,1.523128688050242729e+01,0.000000000000000000e+00,6.045982001021785379e+01,-5.614571663220198872e+01,0.000000000000000000e+00,7.460428019868581373e+01,-4.091442975169955787e+01,9.810000000000000497e+00
1.801876305335808615e-01,8.723638754069586165e-02,3.180197174111007996e-01,0.000000000000000000e+00,2.925819684096155004e+00,3.118001690689612637e+00,0.000000000000000000e+00,7.464787352803621445e+01,-4.163314708119602869e+01,9.810000000000000497e+00,1.415612664125801530e+02,-2.676248680662029074e+03,0.000000000000000000e+00,6.842762776234805333e-01,7.292228574871699731e-01,0.000000000000000000e+00,7.292228574871699731e-01,-6.842762776234805333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.535712652192559702e+00,1.417815421195086500e+01,1.510944404537952401e+01,0.000000000000000000e+00,6.046971931608534589e+01,-5.674259112657555448e+01,0.000000000000000000e+00,7.464787352803621445e+01,-4.163314708119602869e+01,9.810000000000000497e+00
1.804550390039910412e-01,8.802144836878267320e-02,3.188519981573295081e-01,0.000000000000000000e+00,2.945785741669316948e+00,3.106772995866717402e+00,0.000000000000000000e+00,7.468014716781816276e+01,-4.234803800460248624e+01,9.810000000000000497e+00,9.958400643736240454e+01,-2.670003402850677958e+03,0.000000000000000000e+00,6.880556588896939996e-01,7.256579154600801829e-01,0.000000000000000000e+00,7.256579154600801829e-01,-6.880556588896939996e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,4.546178229924416669e+00,1.421103888533866844e+01,1.498767246634945494e+01,0.000000000000000000e+00,6.046910828247949610e+01,-5.733571047095194473e+01,0.000000000000000000e+00,7.468014716781816276e+01,-4.234803800460248624e+01,9.810000000000000497e+00
1.807216002632112961e-01,8.880933526660335364e-02,3.196786267640906454e-01,0.000000000000000000e+00,2.965695605698994264e+00,3.095389878600087741e+00,0.000000000000000000e+00,7.470108407955041230e+01,-4.305885382955857210e+01,9.810000000000000497e+00,5.728274777421029285e+01,-2.662667273179380572e+03,0.000000000000000000e+00,6.918178449352346826e-01,7.220720666451290182e-01,0.000000000000000000e+00,7.220720666451290182e-01,-6.918178449352346826e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.556206743187673602e+00,1.424310942277350378e+01,1.486598174887722656e+01,0.000000000000000000e+00,6.045797465677690496e+01,-5.792483557843579689e+01,0.000000000000000000e+00,7.470108407955041230e+01,-4.305885382955857210e+01,9.810000000000000497e+00
1.809873252744238492e-01,8.960003860530013631e-02,3.204996224890995227e-01,0.000000000000000000e+00,2.985547173598276149e+00,3.083854054991846727e+00,0.000000000000000000e+00,7.471067349235075028e+01,-4.376534582637052040e+01,9.810000000000000497e+00,1.468894309448660351e+01,-2.654221308466178016e+03,7.275957614183425903e-12,6.955624472638524125e-01,7.184656442421728517e-01,0.000000000000000000e+00,7.184656442421728517e-01,-6.955624472638524125e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.565794152953611906e+00,1.427436141307347484e+01,1.474438177209286138e+01,0.000000000000000000e+00,6.043631207927727900e+01,-5.850972759846337823e+01,0.000000000000000000e+00,7.471067349235075028e+01,-4.376534582637052040e+01,9.810000000000000497e+00
1.812522300770189054e-01,9.039354875601532391e-02,3.213150045900714513e-01,0.000000000000000000e+00,3.005338434606848796e+00,3.072167350717040613e+00,0.000000000000000000e+00,7.470891351945479641e+01,-4.446727017877484656e+01,9.810000000000000497e+00,-2.816704991160077043e+01,-2.644654653162157047e+03,0.000000000000000000e+00,6.992890821539030632e-01,7.148389885703994029e-01,0.000000000000000000e+00,7.148389885703994029e-01,-6.992890821539030632e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,4.574936620223418515e+00,1.430478971734509130e+01,1.462288154387159267e+01,0.000000000000000000e+00,6.040412380210970866e+01,-5.909015172264643923e+01,0.000000000000000000e+00,7.470891351945479641e+01,-4.446727017877484656e+01,9.810000000000000497e+00
1.815163274622264566e-01,9.118985608989127467e-02,3.221247923247220202e-01,0.000000000000000000e+00,3.025067352233626661e+00,3.060331576662220776e+00,0.000000000000000000e+00,7.469580776485784668e+01,-4.516438209597062325e+01,9.810000000000000497e+00,-7.126013587589841336e+01,-2.633986032418746618e+03,-3.637978807091712952e-12,7.029973708593715287e-01,7.111924469261545756e-01,0.000000000000000000e+00,7.111924469261545756e-01,-7.029973708593715287e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.583630509719605506e+00,1.433438989728787760e+01,1.450149068663449903e+01,0.000000000000000000e+00,6.036141786756997618e+01,-5.966587278260512051e+01,0.000000000000000000e+00,7.469580776485784668e+01,-4.516438209597062325e+01,9.810000000000000497e+00
1.817796274082245089e-01,9.198895097807022192e-02,3.229290049507664295e-01,0.000000000000000000e+00,3.044731870998801604e+00,3.048348536563342481e+00,0.000000000000000000e+00,7.467136556776064538e+01,-4.585643632555235172e+01,9.810000000000000497e+00,-1.145579832345829345e+02,-2.622205393012511195e+03,-3.637978807091712952e-12,7.066869398071540243e-01,7.075263734349410694e-01,0.000000000000000000e+00,7.075263734349410694e-01,-7.066869398071540243e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,4.591872393216868353e+00,1.436315816174207782e+01,1.438021934864540441e+01,0.000000000000000000e+00,6.030820740601856755e+01,-6.023665567419775613e+01,0.000000000000000000e+00,7.467136556776064538e+01,-4.585643632555235172e+01,9.810000000000000497e+00
1.820421449643578049e-01,9.279082379169451000e-02,3.237276617259202682e-01,0.000000000000000000e+00,3.064330030475831634e+00,3.036220140509211962e+00,0.000000000000000000e+00,7.463560512088307064e+01,-4.654319324472341179e+01,9.810000000000000497e+00,-1.580277382096683141e+02,-2.609301499549954315e+03,3.637978807091712952e-12,7.103574207906105942e-01,7.038411288975029434e-01,0.000000000000000000e+00,7.038411288975029434e-01,-7.103574207906105942e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.599659052742486764e+00,1.439108998380448767e+01,1.425907680248222142e+01,0.000000000000000000e+00,6.024451513707857941e+01,-6.080227004720563144e+01,0.000000000000000000e+00,7.463560512088307064e+01,-4.654319324472341179e+01,9.810000000000000497e+00
1.823038930160655879e-01,9.359546490190648327e-02,3.245207819078987921e-01,0.000000000000000000e+00,3.083859862641811667e+00,3.023948298928236245e+00,0.000000000000000000e+00,7.458855057085709461e+01,-4.722441372054488085e+01,9.810000000000000497e+00,-2.016408619849826209e+02,-2.595284463198593585e+03,0.000000000000000000e+00,7.140084511590596428e-01,7.001370806302439354e-01,0.000000000000000000e+00,7.001370806302439354e-01,-7.140084511590596428e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.606987483399198169e+00,1.441818136643634496e+01,1.413807272660043957e+01,0.000000000000000000e+00,6.017036920442074432e+01,-6.136248644714532219e+01,0.000000000000000000e+00,7.458855057085709461e+01,-4.722441372054488085e+01,9.810000000000000497e+00
1.825648839061697892e-01,9.440286467984837504e-02,3.253083847544173124e-01,0.000000000000000000e+00,3.103319415931866665e+00,3.011534945946155339e+00,0.000000000000000000e+00,7.453023266112047907e+01,-4.789986053187542581e+01,9.810000000000000497e+00,-2.453689884164487012e+02,-2.580163685408188030e+03,3.637978807091712952e-12,7.176396740028494481e-01,6.964146023002991681e-01,0.000000000000000000e+00,6.964146023002991681e-01,-7.176396740028494481e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.613854896202093769e+00,1.444442856546868725e+01,1.401721691161129435e+01,0.000000000000000000e+00,6.008580409565179536e+01,-6.191707744348671838e+01,0.000000000000000000e+00,7.453023266112047907e+01,-4.789986053187542581e+01,9.810000000000000497e+00
1.828251282805300748e-01,9.521301349666251579e-02,3.260904895231914735e-01,0.000000000000000000e+00,3.122706739388613428e+00,2.998982022963863514e+00,0.000000000000000000e+00,7.446068828310824017e+01,-4.856929771824191278e+01,9.810000000000000497e+00,-2.891799077142204624e+02,-2.563939165771182161e+03,-3.637978807091712952e-12,7.212507383343406131e-01,6.926740737548710003e-01,0.000000000000000000e+00,6.926740737548710003e-01,-7.212507383343406131e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999998890e-01,4.620258720577461453e+00,1.446982830456616398e+01,1.389651945647120002e+01,0.000000000000000000e+00,5.999085997854207619e+01,-6.246581717471310924e+01,0.000000000000000000e+00,7.446068828310824017e+01,-4.856929771824191278e+01,9.810000000000000497e+00
1.830846392530649791e-01,9.602590172349122211e-02,3.268671154719365313e-01,0.000000000000000000e+00,3.142019943728738163e+00,2.986291536322684070e+00,0.000000000000000000e+00,7.437996201279661079e+01,-4.923249392838076233e+01,9.810000000000000497e+00,-3.330396797849389259e+02,-2.546607263209109078e+03,0.000000000000000000e+00,7.248412992638604280e-01,6.889158808457520600e-01,0.000000000000000000e+00,6.889158808457520600e-01,-7.248412992638604280e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,4.626196606326791638e+00,1.449437702461127842e+01,1.377599003445521220e+01,0.000000000000000000e+00,5.988558498818532883e+01,-6.300848396283597452e+01,0.000000000000000000e+00,7.437996201279661079e+01,-4.923249392838076233e+01,9.810000000000000497e+00
1.833434296165274702e-01,9.684151973147675507e-02,3.276382818583677969e-01,0.000000000000000000e+00,3.161257162040784774e+00,2.973465516966908861e+00,0.000000000000000000e+00,7.428810499021042801e+01,-4.988922055189271987e+01,9.810000000000000497e+00,-3.769181573049863800e+02,-2.528177339532529004e+03,3.637978807091712952e-12,7.284110181707086351e-01,6.851404152489557475e-01,0.000000000000000000e+00,6.851404152489557475e-01,-7.284110181707086351e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.631666425761081562e+00,1.451807138341198211e+01,1.365563838013462217e+01,0.000000000000000000e+00,5.977003360679844945e+01,-6.354485893202734559e+01,0.000000000000000000e+00,7.428810499021042801e+01,-4.988922055189271987e+01,9.810000000000000497e+00
1.836015112692618023e-01,9.765985789176147291e-02,3.284040079402008039e-01,0.000000000000000000e+00,3.180416542271598868e+00,2.960506012091346228e+00,0.000000000000000000e+00,7.418517466376434299e+01,-5.053925149523190186e+01,9.810000000000000497e+00,-4.207850111143779941e+02,-2.508659128907165723e+03,0.000000000000000000e+00,7.319595628694000045e-01,6.813480742792460410e-01,0.000000000000000000e+00,6.813480742792460410e-01,-7.319595628694000045e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000222e+00,4.636666275402087756e+00,1.454090836533907805e+01,1.353547438352478061e+01,0.000000000000000000e+00,5.964426629842525784e+01,-6.407472587875668069e+01,0.000000000000000000e+00,7.418517466376434299e+01,-5.053925149523190186e+01,9.810000000000000497e+00
1.838588960003155748e-01,9.848090657548765059e-02,3.291643129751507524e-01,0.000000000000000000e+00,3.199496259399059905e+00,2.947415095400814700e+00,0.000000000000000000e+00,7.407123502475178611e+01,-5.118236398142485655e+01,9.810000000000000497e+00,-4.646089630154892802e+02,-2.488060765763657400e+03,0.000000000000000000e+00,7.354866077702737481e-01,6.775392607004965262e-01,0.000000000000000000e+00,6.775392607004965262e-01,-7.354866077702737481e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.641194477406864749e+00,1.456288514114890376e+01,1.341550794801442414e+01,0.000000000000000000e+00,5.950834988360288236e+01,-6.459787192943927892e+01,0.000000000000000000e+00,7.407123502475178611e+01,-5.118236398142485655e+01,9.810000000000000497e+00
1.841155954896487312e-01,9.930465615379757693e-02,3.299192162209333423e-01,0.000000000000000000e+00,3.218494516246869885e+00,2.934194866341920171e+00,0.000000000000000000e+00,7.394635653749146798e+01,-5.181833875737190453e+01,9.810000000000000497e+00,-5.083600365721213166e+02,-2.466393886241407017e+03,0.000000000000000000e+00,7.389918340349492798e-01,6.737143825313973711e-01,0.000000000000000000e+00,6.737143825313973711e-01,-7.389918340349492798e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.645249580853628046e+00,1.458399906940131352e+01,1.329574898579393860e+01,0.000000000000000000e+00,5.936235746809015268e+01,-6.511408774316583958e+01,0.000000000000000000e+00,7.394635653749146798e+01,-5.181833875737190453e+01,9.810000000000000497e+00
1.843716205900428617e-01,1.001310969978336241e-01,3.306687369352637740e-01,0.000000000000000000e+00,3.237409533785607252e+00,2.920847439847925386e+00,0.000000000000000000e+00,7.381061580968039948e+01,-5.244695974425621898e+01,9.810000000000000497e+00,-5.520066852939489763e+02,-2.443668079166134703e+03,0.000000000000000000e+00,7.424749297259712888e-01,6.698738528472460985e-01,0.000000000000000000e+00,6.698738528472460985e-01,-7.424749297259712888e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.648830362465956156e+00,1.460424783390519110e+01,1.317620753611812567e+01,0.000000000000000000e+00,5.920636797577521548e+01,-6.562316728037434643e+01,0.000000000000000000e+00,7.381061580968039948e+01,-5.244695974425621898e+01,9.810000000000000497e+00
1.846269830047209681e-01,1.009602194787379836e-01,3.314128943758573587e-01,0.000000000000000000e+00,3.256239576359941879e+00,2.907374967856883430e+00,0.000000000000000000e+00,7.366409609449394225e+01,-5.306801551392604210e+01,9.810000000000000497e+00,-5.955155749840196222e+02,-2.419890407205166412e+03,0.000000000000000000e+00,7.459355899505086818e-01,6.660180895780433152e-01,0.000000000000000000e+00,6.660180895780433152e-01,-7.459355899505086818e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.651935827437085003e+00,1.462362912923799207e+01,1.305689347253040289e+01,0.000000000000000000e+00,5.904046696525594484e+01,-6.612490898645644677e+01,0.000000000000000000e+00,7.366409609449394225e+01,-5.306801551392604210e+01,9.810000000000000497e+00
1.848816947211814610e-01,1.017920139676530833e-01,3.321517078004296297e-01,0.000000000000000000e+00,3.274982944234901883e+00,2.893779630575986861e+00,0.000000000000000000e+00,7.350688698159854084e+01,-5.368129905364102683e+01,9.810000000000000497e+00,-6.388562210587260779e+02,-2.395074350002629217e+03,3.637978807091712952e-12,7.493735169984877542e-01,6.621475153025322413e-01,0.000000000000000000e+00,6.621475153025322413e-01,-7.493735169984877542e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.654565209893412714e+00,1.464214076442417678e+01,1.293781659739778789e+01,0.000000000000000000e+00,5.886474621717437117e+01,-6.661911565103881117e+01,0.000000000000000000e+00,7.350688698159854084e+01,-5.368129905364102683e+01,9.810000000000000497e+00
1.851357669807218442e-01,1.026264708357211286e-01,3.328851964666958430e-01,0.000000000000000000e+00,3.293637959236273005e+00,2.880063622182462701e+00,0.000000000000000000e+00,7.333908394270268616e+01,-5.428660716229597938e+01,9.810000000000000497e+00,-6.819990788685390726e+02,-2.369235743382479995e+03,0.000000000000000000e+00,7.527884204743106045e-01,6.582625570392048875e-01,0.000000000000000000e+00,6.582625570392048875e-01,-7.527884204743106045e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,4.656717972949278028e+00,1.465978086059203456e+01,1.281898681285177943e+01,0.000000000000000000e+00,5.867930308211064983e+01,-6.710559397514775526e+01,0.000000000000000000e+00,7.333908394270268616e+01,-5.428660716229597938e+01,9.810000000000000497e+00
