t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,tx,ty,tz,nx,ny,nz,bx,by,bz,kappa,ftx,fty,ftz,fnx,fny,fnz,fx,fy,fz
2.2061464520791128,0.17022021769095827,0.06835423505921287,-4.933298330747806e-63,-0.04654534584315684,0.08708003698316524,8.03517699809476e-60,-0.20341143322776745,-0.10872540558570876,2.061323867401047e-57,0.4924702421994809,-0.34766956642728886,-1.7291602312082735e-54,-0.47139749584425533,0.8819208586442239,8.13778960485286e-59,-0.8819243207727123,-0.47139101861362415,8.937188886104252e-57,7.920254105609626e-57,4.1411993150981433e-57,0.9999999999730295,23.657416972164246,-2.060945471444247e-07,3.8557497988821467e-07,3.5578340533291057e-65,-0.20341202565551011,-0.10872429721407269,2.061323916541464e-57,-0.20341143322776745,-0.10872540558570876,9.81
2.2084702324949173,0.1701115073200415,0.06855629637177904,2.7568746559010624e-62,-0.047016699454289324,0.08682644355712199,8.630580086055882e-60,-0.2022648332082042,-0.10952608144827991,-5.721841851674024e-57,0.49436032300322097,-0.3415961217587693,-2.6838609634383426e-54,-0.4761712436871945,0.8793525724562307,8.74079657019447e-59,-0.8793561229036424,-0.47616468696436737,-2.4875921772725635e-56,-2.183308521643959e-56,-1.1922061338214682e-56,0.9999999999722018,23.59275857785752,-3.1223040713689686e-07,5.766005724933073e-07,5.731430673300873e-65,-0.20226533763360027,-0.10952514990175252,-5.721841908251228e-57,-0.2022648332082042,-0.10952608144827991,9.81
2.2107981569912734,0.17000150792960544,0.06875812499752411,3.5169181391868228e-62,-0.04748621739719283,0.08657055068375996,-1.8630734183775007e-59,-0.2011118070854021,-0.11031438537738936,-1.041768471921394e-56,0.4961733889599529,-0.3356128505080882,3.2738099081305015e-54,-0.4809263886395091,0.8767609758139101,-1.886865747541147e-58,-0.876764599978139,-0.4809197814866569,-4.54166933237432e-56,-3.99103274630664e-56,-2.167665259490038e-56,0.9999999999716055,23.52760760614857,-3.015045628823764e-07,5.496629858738054e-07,-1.1829224718557805e-64,-0.20111233689036329,-0.11031341949024402,-1.0417684893298265e-56,-0.2011118070854021,-0.11031438537738936,9.81
2.2131353948551937,0.16988997203699818,0.06896015964976296,-5.97553132655298e-62,-0.04795490790473167,0.08631180173728659,-3.994548021061634e-59,-0.19995008752997734,-0.11109171358319614,9.649763918157629e-57,0.4978929865237447,-0.3295446597807121,1.0608118091972376e-53,-0.4856731670663272,0.8741404777218382,-4.0455604507502575e-58,-0.8741441932028097,-0.48566647968519394,4.218683905881795e-56,3.668074433820247e-56,2.0842656051840975e-56,0.9999999999707371,23.461825558636434,-3.053346194568136e-07,5.495575383116526e-07,-2.5433763783591327e-64,-0.19995063206810754,-0.111090733476756,9.649763963837383e-57,-0.19995008752997734,-0.11109171358319614,9.81
2.2154833402182477,0.16977682538401176,0.06916250881665843,-1.519683641116749e-61,-0.04842300770769015,0.08605005739636518,2.6983045132928616e-59,-0.19877906908065235,-0.11185829725073049,3.932669577803515e-56,0.4995380856238256,-0.3235288662579343,-2.060770925304901e-54,-0.4904139503314657,0.87148961974328,2.7327632838284464e-58,-0.8714934122517117,-0.4904072107971783,1.7241687270332953e-55,1.5039353151152928e-55,8.43174811263273e-56,0.9999999999700978,23.395364177214418,-3.352346592724567e-07,5.95728415834537e-07,1.8680483450915605e-64,-0.19877959888080468,-0.11185735575286428,3.9326696351838413e-56,-0.19877906908065235,-0.11185829725073049,9.81
2.2178345061275264,0.16966242543149557,0.06936451759803074,6.746807829398558e-62,-0.048888989087728874,0.08578616470080291,1.4492478962979286e-58,-0.19760269734826608,-0.11261199263134003,-1.2877891818193298e-58,0.5010418116187552,-0.31744212660782267,-3.469563910302777e-53,-0.4951332913346151,0.8688170255077597,1.46775561173113e-57,-0.8688209095437058,-0.495126475902519,-5.6621262253166184e-58,2.3478949700967407e-58,-1.5555674849614246e-57,0.9999999999692322,23.328466412174727,-2.2649386300411726e-07,3.9743181845151373e-07,6.714103944634392e-64,-0.19760335423088363,-0.11261083996958383,-1.2877856896754762e-58,-0.19760269734826608,-0.11261199263134003,9.81
2.2202030821177603,0.16954607385517562,0.06956739274561827,5.338423966473274e-61,-0.04935562085552192,0.08551854482335663,2.461758729938002e-59,-0.19641425636343435,-0.1133564331057535,-1.2505385768789706e-55,0.5024897641661425,-0.3113617348357316,-1.8270360125058568e-53,-0.4998592130736939,0.8661066718974906,2.4931968440357154e-58,-0.8661106424643249,-0.4998523332045519,-5.514374585866078e-55,-4.7747903899009415e-55,-2.7585703254049724e-55,0.999999999968451,23.260711717461678,-3.5620311746095115e-07,6.171935787410042e-07,1.7766692401814285e-64,-0.1964148005960511,-0.11335549009592838,-1.250538593560153e-55,-0.19641425636343435,-0.1133564331057535,9.81
2.2225716581079937,0.16942862035441264,0.06976963194200739,1.8408533072372364e-61,-0.04981943327125293,0.08524917804921728,-4.474743399814403e-58,-0.19522232696678188,-0.11408696049015887,-8.667825156848477e-56,0.5038273333626293,-0.3053047620001621,9.696813269815582e-53,-0.5045565825118321,0.8633786278591685,-4.5318886409944714e-57,-0.8633826856873652,-0.5045496388416824,-3.8333854250622585e-55,-3.332528676116433e-55,-1.8950323076591014e-55,0.9999999999676595,23.192622248371908,-2.3548652226095805e-07,4.029558577094288e-07,-2.1151219354406127e-63,-0.1952230090094048,-0.11408579338241315,-8.667825400942043e-56,-0.19522232696678188,-0.11408696049015887,9.81
2.2249584971900784,0.16930915329392368,0.06997278301740045,-1.6050769140521103e-60,-0.050283962169800134,0.08497600070715094,-3.83443437017262e-58,-0.19401832622523507,-0.11480816957314488,3.3903131504706014e-55,0.5050628399215782,-0.2991773356149956,1.2077313884569098e-52,-0.5092612140866998,0.8606120007453653,-3.88340261671476e-57,-0.8606161544627828,-0.5092541945607241,1.5038526456250565e-54,1.2922559951058606e-54,7.691959431447395e-55,0.9999999999667366,23.123669604754856,-3.6659182511286773e-07,6.195117855835151e-07,-2.795468442384037e-63,-0.19401889605373884,-0.11480720658919541,3.390313191527312e-55,-0.19401832622523507,-0.11480816957314488,9.81
2.227348320634355,0.16918842945373447,0.07017553280190149,-1.645307742803453e-60,-0.05074618974039424,0.08470077603777604,1.173828466430454e-57,-0.1928098084650376,-0.11551601183962745,4.898703576067672e-55,0.506248328252255,-0.29314319749857987,-2.2311768555760046e-52,-0.5139425275434779,0.8578246198275156,1.1888190463678055e-56,-0.8578288568257554,-0.5139354554776483,2.179472236481649e-54,1.8757147052652508e-54,1.1099254370930314e-54,0.9999999999660171,23.05430646985636,-3.501785320206618e-07,5.844851320986849e-07,8.100106260618093e-63,-0.1928104106161885,-0.11551500676665986,4.898703669139527e-55,-0.1928098084650376,-0.11551601183962745,9.81
